
Query: measurement of dielectric constant of liquids by the use of microwave techniques
  1. 8172
  2. 5502
X 156. 10896
X 157. 6686
X 158. 7710
X 159. 667
X 160. 3389
X 161. 3518
X 162. 4436
X 163. 6166
X 164. 9151
X 165. 4817
X 166. 6347
X 167. 3688
X 168. 6644
X 169. 841
X 170. 1841
X 171. 2198
X 172. 9420
X 173. 6169
X 174. 7297
X 175. 8330
X 176. 922
X 177. 6522
X 178. 6551
X 179. 3409
X 180. 3721
X 181. 3864
X 182. 4185
X 183. 6701
X 184. 7707
X 185. 4188
X 186. 5674
X 187. 3863
X 188. 5770
X 189. 9772
X 190. 5376
X 191. 6794
X 192. 4338
X 193. 2036
X 194. 8499
X 195. 8299
X 196. 4718
X 197. 10887
X 198. 5872
X 199. 7581
X 200. 3205
X 201. 4961
X 202. 175
X 203. 3490
X 204. 3725
X 205. 5143
X 206. 5347
X 207. 6243
X 208. 8220
X 209. 8106
X 210. 722
X 211. 3419
X 212. 4628
X 213. 6362
X 214. 7270
X 215. 1720
X 216. 10479
X 217. 10616
X 218. 9539
X 219. 429
X 220. 9154
X 221. 3487
X 222. 9185
X 223. 9317
X 224. 3940
X 225. 4418
X 226. 6533
X 227. 8230
X 228. 8366
X 229. 7908
X 230. 6989
X 231. 2091
X 232. 149
X 233. 5550
X 234. 6705
X 235. 814
X 236. 6510
X 237. 8347
X 238. 9948
X 239. 7728
X 240. 5265
X 241. 4094
X 242. 5854
X 243. 1809
X 244. 6266
X 245. 6458
X 246. 4518
X 247. 4713
X 248. 6642
X 249. 1986
X 250. 7268
X 251. 1230
X 252. 5724
X 253. 2972
X 254. 3238
X 255. 4757
X 256. 8707
X 257. 9473
X 258. 9724
X 259. 4189
X 260. 6338
X 261. 1156
X 262. 3639
X 263. 4443
X 264. 4621
X 265. 6693
X 266. 6893
X 267. 7660
X 268. 11036
X 269. 1800
X 270. 5241
X 271. 7287
X 272. 7905
X 273. 10445
X 274. 2184
X 275. 3324
X 276. 4193
X 277. 5244
X 278. 5548
X 279. 5643
X 280. 8111
X 281. 8112
X 282. 530
X 283. 6966
X 284. 3027
X 285. 8422
X 286. 10488
X 287. 10833
X 288. 4336
X 289. 10053
X 290. 7459
X 291. 512
X 292. 1305
X 293. 3170
X 294. 4213
X 295. 5126
X 296. 7790
X 297. 8015
X 298. 847
X 299. 3850
X 300. 10231
X 301. 5561
X 302. 5970
X 303. 5987
X 304. 3531
X 305. 6981
X 306. 5260
X 307. 6614
X 308. 279
X 309. 7467
X 310. 8313
X 311. 10064
X 312. 10475
X 313. 9875
X 314. 10361
X 315. 5511
X 316. 5106
X 317. 9782
X 318. 9784
X 319. 5591
X 320. 6009
X 321. 6098
X 322. 3323
X 323. 8432
X 324. 3506
X 325. 6954
X 326. 8357
X 327. 4091
X 328. 7092
X 329. 4414
X 330. 926
X 331. 2944
X 332. 1937
X 333. 2355
X 334. 3120
X 335. 8628
X 336. 10921
X 337. 9949
X 338. 3621
X 339. 8004
X 340. 6888
X 341. 6571
X 342. 1195
X 343. 1462
X 344. 2431
X 345. 2541
X 346. 3387
X 347. 6339
X 348. 9807
X 349. 11294
X 350. 2489
X 351. 5483
X 352. 5490
X 353. 11306
X 354. 3053
X 355. 3391
X 356. 3495
X 357. 6994
X 358. 3748
X 359. 6624
X 360. 7069
X 361. 7721
X 362. 9316
X 363. 6968
X 364. 5200
X 365. 2453
X 366. 5680
X 367. 3760
X 368. 6484
X 369. 8174
X 370. 9254
X 371. 9869
X 372. 5789
X 373. 6478
X 374. 9175
X 375. 1899
X 376. 4411
X 377. 6050
X 378. 9747
X 379. 430
X 380. 529
X 381. 2696
X 382. 3504
X 383. 5259
X 384. 5261
X 385. 6774
X 386. 6863
X 387. 10189
X 388. 5502
X 389. 8
X 390. 790
X 391. 3964
X 392. 2571
X 393. 6931
X 394. 2557
X 395. 8217
X 396. 10301
X 397. 1952
X 398. 2439
X 399. 966
X 400. 1383
X 401. 2164
X 402. 3013
X 403. 7940
X 404. 8031
X 405. 8038
X 406. 10008
X 407. 9570
X 408. 7234
X 409. 835
X 410. 959
X 411. 8032
X 412. 9988
X 413. 7292
X 414. 7453
X 415. 8240
X 416. 8345
X 417. 5855
X 418. 6767
X 419. 528
X 420. 3668
X 421. 8007
X 422. 10054
X 423. 6100
X 424. 11052
X 425. 7253
X 426. 4428
X 427. 10355
X 428. 136
X 429. 3024
X 430. 2620
X 431. 9641
X 432. 5023
X 433. 5537
X 434. 6708
X 435. 7897
X 436. 6875
X 437. 1770
X 438. 1771
X 439. 6180
X 440. 7668
X 441. 9383
X 442. 4331
X 443. 7888
X 444. 4953
X 445. 6144
X 446. 8348
X 447. 6107
X 448. 1595
X 449. 2789
X 450. 5237
X 451. 6612
X 452. 11028
X 453. 380
X 454. 824
X 455. 1348
X 456. 2089
X 457. 2226
X 458. 2526
X 459. 3059
X 460. 3448
X 461. 3700
X 462. 4155
X 463. 4782
X 464. 5877
X 465. 6912
X 466. 8122
X 467. 8662
X 468. 10528
X 469. 11218
X 470. 10661
X 471. 993
X 472. 5360
X 473. 11368
X 474. 5994
X 475. 6435
X 476. 9558
X 477. 5356
X 478. 6244
X 479. 6958
X 480. 7686
X 481. 411
X 482. 2063
X 483. 3866
X 484. 4548
X 485. 1206
X 486. 1338
X 487. 4520
X 488. 443
X 489. 948
X 490. 4604
X 491. 6621
X 492. 6813
X 493. 7271
X 494. 8847
X 495. 11325
X 496. 1077
X 497. 1597
X 498. 4303
X 499. 4916
X 500. 5273
X 501. 5467
X 502. 6427
X 503. 6681
X 504. 8354
X 505. 8811
X 506. 10880
X 507. 6957
X 508. 7075
X 509. 961
X 510. 5155
X 511. 5747
X 512. 6787
X 513. 10617
X 514. 6802
X 515. 10202
X 516. 947
X 517. 2977
X 518. 3950
X 519. 6773
X 520. 10316
X 521. 2711
X 522. 3496
X 523. 11039
X 524. 5381
X 525. 7380
X 526. 6165
X 527. 8247
X 528. 8457
X 529. 3393
X 530. 6160
X 531. 6173
X 532. 6246
X 533. 6549
X 534. 6702
X 535. 8440
X 536. 2369
X 537. 2969
X 538. 8722
X 539. 3148
X 540. 4062
X 541. 7497
X 542. 9282
X 543. 453
X 544. 1459
X 545. 6770
X 546. 7813
X 547. 10736
X 548. 1266
X 549. 1478
X 550. 2616
X 551. 3181
X 552. 3990
X 553. 4126
X 554. 4499
X 555. 6382
X 556. 7894
X 557. 7996
X 558. 9576
X 559. 9966
X 560. 6962
X 561. 652
X 562. 653
X 563. 690
X 564. 1923
X 565. 4835
X 566. 6079
X 567. 7082
X 568. 7375
X 569. 7689
X 570. 8005
X 571. 9309
X 572. 4379
X 573. 5355
X 574. 5785
X 575. 5918
X 576. 7138
X 577. 1696
X 578. 3692
X 579. 4649
X 580. 6695
X 581. 4419
X 582. 8163
X 583. 9721
X 584. 3207
X 585. 6881
X 586. 7177
X 587. 5632
X 588. 6057
X 589. 6885
X 590. 6301
X 591. 9219
X 592. 10682
X 593. 1866
X 594. 1091
X 595. 1953
X 596. 2444
X 597. 4647
X 598. 5959
X 599. 5226
X 600. 7186
X 601. 4521
X 602. 6548
X 603. 7203
X 604. 9542
X 605. 6518
X 606. 2167
X 607. 2965
X 608. 3259
X 609. 3714
X 610. 4210
X 611. 4242
X 612. 6772
X 613. 10473
X 614. 10786
X 615. 4932
X 616. 5139
X 617. 6369
X 618. 9774
X 619. 838
X 620. 929
X 621. 2113
X 622. 3683
X 623. 4243
X 624. 4284
X 625. 4430
X 626. 4697
X 627. 5078
X 628. 5081
X 629. 5713
X 630. 6070
X 631. 6665
X 632. 6969
X 633. 7093
X 634. 7740
X 635. 8011
X 636. 8152
X 637. 8369
X 638. 5049
X 639. 6769
X 640. 3763
X 641. 4709
X 642. 596
X 643. 2317
X 644. 3906
X 645. 4739
X 646. 5790
X 647. 6069
X 648. 8516
X 649. 6462
X 650. 6809
X 651. 3
X 652. 802
X 653. 1175
X 654. 3492
X 655. 3983
X 656. 6078
X 657. 7455
X 658. 8650
X 659. 8828
X 660. 8839
X 661. 9581
X 662. 10484
X 663. 4919
X 664. 4956
X 665. 5124
X 666. 10216
X 667. 14
X 668. 535
X 669. 776
X 670. 816
X 671. 2325
X 672. 2959
X 673. 3054
X 674. 3824
X 675. 4393
X 676. 4522
X 677. 5445
X 678. 7160
X 679. 7919
X 680. 8140
X 681. 8652
X 682. 8845
X 683. 10031
X 684. 10220
X 685. 10888
X 686. 6117
X 687. 697
X 688. 1174
X 689. 1641
X 690. 1948
X 691. 3397
X 692. 3970
X 693. 4722
X 694. 5474
X 695. 6830
X 696. 7373
X 697. 8450
X 698. 8714
X 699. 9217
X 700. 9398
X 701. 9492
X 702. 9681
X 703. 10712
X 704. 10874
X 705. 4335
X 706. 5477
X 707. 5983
X 708. 6520
X 709. 5150
X 710. 5431
X 711. 7362
X 712. 10350
X 713. 3485
X 714. 9864
X 715. 2568
X 716. 6075
X 717. 664
X 718. 1314
X 719. 3902
X 720. 4538
X 721. 4715
X 722. 4828
X 723. 5512
X 724. 5549
X 725. 6646
X 726. 9088
X 727. 9440
X 728. 9690
X 729. 10034
X 730. 11208
X 731. 11410
X 732. 5368
X 733. 6062
X 734. 6803
X 735. 6903
X 736. 8228
X 737. 8437
X 738. 9810
X 739. 6012
X 740. 6337
X 741. 7482
X 742. 9352
X 743. 6631
X 744. 7687
X 745. 8449
X 746. 2579
X 747. 4823
X 748. 6187
X 749. 9481
X 750. 5635
X 751. 5410
X 752. 162
X 753. 255
X 754. 593
X 755. 2463
X 756. 3079
X 757. 3396
X 758. 3550
X 759. 4063
X 760. 4260
X 761. 5301
X 762. 5730
X 763. 7450
X 764. 7994
X 765. 8171
X 766. 10365
X 767. 11309
X 768. 3141
X 769. 5505
X 770. 7236
X 771. 665
X 772. 2041
X 773. 2062
X 774. 3736
X 775. 3997
X 776. 4435
X 777. 4666
X 778. 4726
X 779. 5253
X 780. 5293
X 781. 8120
X 782. 8549
X 783. 9553
X 784. 9615
X 785. 10795
X 786. 11323
X 787. 1082
X 788. 3435
X 789. 4683
X 790. 5052
X 791. 7309
X 792. 8412
X 793. 10812
X 794. 11064
X 795. 6817
X 796. 141
X 797. 1304
X 798. 3390
X 799. 3753
X 800. 3882
X 801. 5568
X 802. 6273
X 803. 6622
X 804. 6635
X 805. 6673
X 806. 7672
X 807. 8128
X 808. 9186
X 809. 9884
X 810. 10346
X 811. 5660
X 812. 6525
X 813. 7106
X 814. 7301
X 815. 9084
X 816. 1315
X 817. 1465
X 818. 4448
X 819. 4549
X 820. 5489
X 821. 7931
X 822. 8320
X 823. 10469
X 824. 4844
X 825. 6365
X 826. 6629
X 827. 9707
X 828. 6715
X 829. 1317
X 830. 4920
X 831. 1775
X 832. 3689
X 833. 3815
X 834. 4389
X 835. 4573
X 836. 5067
X 837. 5702
X 838. 5851
X 839. 6128
X 840. 6577
X 841. 6754
X 842. 7237
X 843. 7315
X 844. 7560
X 845. 7613
X 846. 8881
X 847. 9687
X 848. 9742
X 849. 9792
X 850. 9838
X 851. 9906
X 852. 9919
X 853. 20
X 854. 59
X 855. 142
X 856. 425
X 857. 525
X 858. 1051
X 859. 1143
X 860. 1616
X 861. 1864
X 862. 2446
X 863. 2764
X 864. 3043
X 865. 3188
X 866. 3989
X 867. 4315
X 868. 4317
X 869. 4351
X 870. 4353
X 871. 4655
X 872. 5359
X 873. 5665
X 874. 5953
X 875. 6059
X 876. 6232
X 877. 6516
X 878. 6545
X 879. 6677
X 880. 7265
X 881. 7726
X 882. 8812
X 883. 8981
X 884. 9085
X 885. 9431
X 886. 9560
X 887. 9598
X 888. 10060
X 889. 10425
X 890. 10696
X 891. 10799
X 892. 11090
X 893. 11426
X 894. 3451
X 895. 518
X 896. 563
X 897. 613
X 898. 676
X 899. 681
X 900. 753
X 901. 1030
X 902. 1427
X 903. 1614
X 904. 2100
X 905. 2346
X 906. 2693
X 907. 2798
X 908. 2838
X 909. 2909
X 910. 3049
X 911. 3272
X 912. 4113
X 913. 4439
X 914. 4725
X 915. 4857
X 916. 5070
X 917. 5107
X 918. 5154
X 919. 5465
X 920. 5748
X 921. 5752
X 922. 5784
X 923. 5971
X 924. 5972
X 925. 7049
X 926. 7087
X 927. 8238
X 928. 9696
X 929. 10172
X 930. 10804
X 931. 11144
X 932. 11177
X 933. 11316
X 934. 11405
X 935. 5693
X 936. 5478
X 937. 6320
X 938. 2335
X 939. 3723
X 940. 3988
X 941. 4425
X 942. 4498
X 943. 4724
X 944. 5738
X 945. 5759
X 946. 6011
X 947. 6978
X 948. 6991
X 949. 9730
X 950. 9816
X 951. 3582
X 952. 4527
X 953. 4607
X 954. 7058
X 955. 9476
X 956. 10092
X 957. 5683
X 958. 2888
X 959. 3904
X 960. 3917
X 961. 4415
X 962. 4851
X 963. 5957
X 964. 7003
X 965. 7123
X 966. 8102
X 967. 9117
X 968. 9471
X 969. 9770
X 970. 11302
X 971. 7288
X 972. 1390
X 973. 2273
X 974. 2915
X 975. 5112
X 976. 5328
X 977. 4040
X 978. 6058
X 979. 5963
X 980. 6371
X 981. 9836
X 982. 11049
X 983. 2078
X 984. 2975
X 985. 3307
X 986. 4095
X 987. 4622
X 988. 5144
X 989. 5175
X 990. 5436
X 991. 5493
X 992. 5564
X 993. 5783
X 994. 5911
X 995. 6045
X 996. 6081
X 997. 6249
X 998. 6617
X 999. 7212
X 1000. 7595
Average Precision: 0.303275754746343

Query: analysis of nonlinear systems using phase plane techniques
  1. 6416
X 2. 3707
X 3. 1076
X 4. 7380
  5. 4346
  6. 4413
X 7. 1641
  8. 2445
X 9. 7503
X 10. 5230
X 11. 8949
X 12. 10801
X 13. 7998
X 14. 6600
X 15. 9788
X 16. 7705
  17. 6332
X 18. 6070
  19. 11042
X 20. 6740
X 21. 10632
X 22. 8245
X 23. 2288
X 24. 8564
X 25. 1181
X 26. 5048
X 27. 8653
X 28. 3638
X 29. 9935
X 30. 5150
X 31. 9948
X 32. 2322
  33. 5849
  34. 3611
  35. 8198
X 36. 2011
X 37. 7539
X 38. 3991
X 39. 4930
X 40. 183
X 41. 6061
X 42. 4837
X 43. 5824
X 44. 8016
  45. 7340
X 46. 3161
X 47. 4218
X 48. 7715
X 49. 7888
X 50. 8452
X 51. 4815
X 52. 10905
X 53. 9239
X 54. 8061
X 55. 11308
X 56. 8879
X 57. 10335
X 58. 4534
X 59. 9767
X 60. 4199
X 61. 2367
X 62. 1373
X 63. 6375
X 64. 10475
X 65. 10896
X 66. 7556
X 67. 10605
  68. 10315
X 69. 8878
X 70. 7256
X 71. 8947
X 72. 6988
X 73. 417
X 74. 1328
X 75. 4656
  76. 2327
X 77. 6087
X 78. 3602
X 79. 8848
  80. 6783
X 81. 7401
X 82. 1079
X 83. 4659
X 84. 3066
X 85. 3614
X 86. 3733
  87. 1467
X 88. 5773
  89. 7173
X 90. 7809
X 91. 7320
X 92. 7323
X 93. 8384
X 94. 9850
X 95. 6540
X 96. 5985
X 97. 464
X 98. 3068
X 99. 5794
X 100. 5152
X 101. 1308
X 102. 2450
X 103. 2562
X 104. 3647
X 105. 9702
X 106. 4484
X 107. 7157
X 108. 4768
X 109. 9686
X 110. 4666
X 111. 5446
X 112. 11346
X 113. 3710
X 114. 8062
X 115. 7699
X 116. 2805
X 117. 7188
X 118. 6987
X 119. 9015
X 120. 1368
X 121. 9161
X 122. 4889
X 123. 5445
X 124. 6071
X 125. 8639
X 126. 9497
X 127. 8165
X 128. 9413
X 129. 3732
X 130. 311
X 131. 4378
X 132. 5384
X 133. 3276
X 134. 3392
X 135. 5761
X 136. 6252
X 137. 8843
X 138. 10521
X 139. 4941
X 140. 7730
X 141. 3058
X 142. 10089
X 143. 1726
X 144. 3002
X 145. 5178
X 146. 9877
X 147. 7484
X 148. 9406
X 149. 2874
X 150. 6528
X 151. 416
X 152. 648
X 153. 6838
X 154. 5457
X 155. 6048
X 156. 8970
X 157. 10800
X 158. 815
X 159. 5361
X 160. 7096
X 161. 2983
X 162. 4540
X 163. 5804
X 164. 7708
X 165. 1609
X 166. 1264
X 167. 8882
X 168. 8011
X 169. 9200
X 170. 7787
X 171. 2980
X 172. 6856
X 173. 347
X 174. 2863
X 175. 6014
X 176. 5032
X 177. 5033
X 178. 24
X 179. 4729
X 180. 2963
X 181. 3635
X 182. 8975
X 183. 10177
X 184. 11345
X 185. 1189
X 186. 5822
X 187. 8675
X 188. 9552
X 189. 4343
X 190. 9255
X 191. 9295
X 192. 10028
X 193. 6721
X 194. 9823
X 195. 7415
X 196. 1973
X 197. 8383
X 198. 129
X 199. 6148
X 200. 10830
  201. 5650
X 202. 847
X 203. 4610
X 204. 981
X 205. 10421
X 206. 3716
X 207. 6653
X 208. 524
X 209. 7689
X 210. 2065
X 211. 5928
  212. 9931
X 213. 10880
X 214. 4423
X 215. 7878
X 216. 5826
X 217. 6221
X 218. 3845
X 219. 7342
X 220. 10493
X 221. 3779
X 222. 5904
X 223. 8606
X 224. 8567
X 225. 6678
X 226. 4546
X 227. 6545
X 228. 9005
X 229. 10064
X 230. 10344
X 231. 10929
X 232. 11050
X 233. 11089
X 234. 6356
X 235. 1048
X 236. 5662
X 237. 5866
X 238. 6594
X 239. 9434
X 240. 10400
X 241. 7567
X 242. 10926
X 243. 7288
  244. 8357
X 245. 8674
X 246. 2213
X 247. 2791
X 248. 8386
X 249. 5940
X 250. 7187
X 251. 2168
X 252. 4129
X 253. 8200
X 254. 8243
X 255. 9301
X 256. 265
X 257. 1588
X 258. 2289
X 259. 3954
X 260. 4186
X 261. 7487
X 262. 9524
X 263. 9559
X 264. 10409
X 265. 4166
X 266. 7775
X 267. 8166
X 268. 5300
X 269. 6220
X 270. 4949
X 271. 2003
X 272. 6041
X 273. 6218
X 274. 6822
X 275. 7319
X 276. 2737
X 277. 6633
X 278. 8056
X 279. 3531
X 280. 5142
X 281. 1345
X 282. 3880
X 283. 9798
X 284. 8875
X 285. 34
X 286. 4553
X 287. 430
X 288. 970
X 289. 1874
X 290. 2763
X 291. 2798
X 292. 4795
X 293. 6269
X 294. 7911
X 295. 5385
X 296. 10398
X 297. 10149
X 298. 1472
X 299. 2799
X 300. 8861
X 301. 6947
X 302. 2707
X 303. 3446
X 304. 6765
X 305. 5141
X 306. 8299
  307. 8326
X 308. 11030
X 309. 3402
X 310. 3747
X 311. 7022
X 312. 7113
X 313. 6040
X 314. 6857
X 315. 5560
X 316. 6787
X 317. 8064
X 318. 8494
X 319. 9821
X 320. 10250
X 321. 6906
X 322. 2538
X 323. 2847
X 324. 4430
X 325. 5441
X 326. 7094
X 327. 11163
X 328. 439
X 329. 3287
X 330. 3753
X 331. 6257
X 332. 6445
X 333. 8340
X 334. 1108
X 335. 8044
X 336. 1941
X 337. 2945
X 338. 4224
X 339. 4319
X 340. 9194
X 341. 9284
X 342. 5668
X 343. 6467
X 344. 11234
X 345. 11049
X 346. 918
X 347. 2190
X 348. 3949
X 349. 5993
X 350. 7690
X 351. 8032
X 352. 8154
X 353. 9532
X 354. 1637
X 355. 4500
X 356. 4980
X 357. 9337
X 358. 9895
X 359. 5695
X 360. 9695
X 361. 709
X 362. 721
X 363. 9467
X 364. 10919
X 365. 1622
X 366. 7466
X 367. 3206
X 368. 6878
X 369. 9510
X 370. 9611
X 371. 5554
X 372. 7377
X 373. 8164
X 374. 5279
X 375. 1479
X 376. 6771
X 377. 8698
X 378. 8968
X 379. 9282
X 380. 10035
X 381. 10056
X 382. 10886
X 383. 3289
X 384. 5148
X 385. 5938
X 386. 10447
X 387. 10647
X 388. 7180
X 389. 7550
X 390. 7554
X 391. 5825
X 392. 5971
X 393. 7095
X 394. 8684
X 395. 10484
X 396. 4414
X 397. 4730
X 398. 7280
X 399. 7472
X 400. 8385
X 401. 5409
X 402. 8335
X 403. 11251
  404. 6894
X 405. 6977
X 406. 4572
X 407. 149
X 408. 1330
X 409. 9294
X 410. 10256
X 411. 10618
X 412. 568
X 413. 1106
X 414. 3328
X 415. 4017
X 416. 6109
X 417. 6470
X 418. 6646
X 419. 7509
X 420. 9014
X 421. 10111
X 422. 10658
X 423. 11009
X 424. 11366
X 425. 6875
X 426. 280
X 427. 784
X 428. 933
X 429. 8496
X 430. 11331
X 431. 5577
X 432. 8663
X 433. 1838
X 434. 8672
X 435. 7490
X 436. 6499
X 437. 882
X 438. 4308
X 439. 5412
X 440. 5722
X 441. 57
X 442. 1107
X 443. 7163
X 444. 7747
X 445. 1489
X 446. 2480
X 447. 2604
X 448. 5858
X 449. 7213
X 450. 7648
X 451. 8435
X 452. 10730
X 453. 943
X 454. 1486
X 455. 2782
X 456. 3629
X 457. 4222
X 458. 7812
X 459. 8669
X 460. 9867
X 461. 10642
X 462. 10903
X 463. 4760
X 464. 6836
X 465. 8071
X 466. 9000
X 467. 9896
X 468. 6979
X 469. 5082
X 470. 6012
X 471. 9939
X 472. 1723
X 473. 3255
X 474. 3545
X 475. 5823
X 476. 6626
X 477. 7540
X 478. 8225
X 479. 7555
X 480. 459
X 481. 838
X 482. 2244
X 483. 2381
X 484. 3903
X 485. 5697
X 486. 7514
X 487. 10397
X 488. 10556
X 489. 10955
X 490. 6793
X 491. 146
X 492. 2303
X 493. 6357
X 494. 7101
X 495. 7395
X 496. 8334
X 497. 9079
X 498. 4379
X 499. 4660
X 500. 5386
X 501. 4738
X 502. 7086
X 503. 9971
X 504. 9
X 505. 787
X 506. 807
X 507. 3315
X 508. 3483
X 509. 5673
X 510. 6673
X 511. 7321
X 512. 8332
X 513. 8444
X 514. 8849
X 515. 9192
X 516. 9542
X 517. 10202
X 518. 5356
X 519. 5958
X 520. 6093
X 521. 6767
X 522. 159
X 523. 1374
X 524. 1634
X 525. 2407
X 526. 3401
X 527. 5173
X 528. 5271
X 529. 6978
X 530. 7262
X 531. 7524
X 532. 45
X 533. 798
X 534. 3158
X 535. 3962
X 536. 4157
X 537. 4457
X 538. 7099
X 539. 7282
X 540. 9557
X 541. 10020
X 542. 11407
X 543. 1231
X 544. 1372
X 545. 2733
X 546. 8482
X 547. 9597
X 548. 11207
X 549. 222
X 550. 2800
X 551. 4737
X 552. 7753
X 553. 8298
X 554. 423
X 555. 2211
X 556. 2814
X 557. 2934
X 558. 3388
X 559. 4215
X 560. 4373
X 561. 5019
X 562. 7348
X 563. 7479
X 564. 10334
X 565. 10752
X 566. 6821
X 567. 3942
X 568. 4827
X 569. 9078
X 570. 9306
X 571. 9993
X 572. 3313
X 573. 4064
X 574. 7655
X 575. 8066
X 576. 8060
X 577. 7464
X 578. 8908
X 579. 9856
X 580. 58
X 581. 1666
X 582. 1846
X 583. 2182
X 584. 2313
X 585. 3489
X 586. 4058
X 587. 4817
X 588. 4849
X 589. 5132
X 590. 5628
X 591. 6344
X 592. 8501
X 593. 8574
X 594. 9071
X 595. 9932
X 596. 10027
X 597. 1322
X 598. 1987
X 599. 4345
X 600. 5027
X 601. 5259
X 602. 5986
X 603. 6141
X 604. 6677
X 605. 10295
X 606. 10541
  607. 11034
X 608. 11105
X 609. 11217
X 610. 6074
X 611. 6134
X 612. 6304
X 613. 6732
X 614. 7270
X 615. 9687
X 616. 1727
X 617. 5394
X 618. 5436
X 619. 5459
X 620. 11269
X 621. 11396
X 622. 462
X 623. 1232
X 624. 1356
X 625. 2485
X 626. 2595
X 627. 2664
X 628. 2994
X 629. 4748
X 630. 8719
X 631. 9460
X 632. 10525
X 633. 10650
X 634. 10806
X 635. 11091
X 636. 6961
X 637. 4844
X 638. 6211
X 639. 7334
X 640. 7808
X 641. 8121
X 642. 272
X 643. 286
X 644. 927
X 645. 934
X 646. 944
X 647. 1327
X 648. 1750
X 649. 2573
X 650. 4201
X 651. 5962
X 652. 6147
X 653. 6688
X 654. 8175
X 655. 8456
X 656. 8543
X 657. 8847
X 658. 10055
X 659. 10345
X 660. 10750
X 661. 10781
X 662. 11192
X 663. 11201
X 664. 11233
X 665. 11337
X 666. 11370
X 667. 1002
X 668. 1683
X 669. 1707
X 670. 1897
X 671. 2430
X 672. 3048
X 673. 3195
X 674. 3959
X 675. 4188
X 676. 4189
X 677. 4830
X 678. 5543
X 679. 7476
X 680. 7992
X 681. 8636
X 682. 9069
X 683. 10074
X 684. 11374
X 685. 1073
X 686. 1839
X 687. 6709
X 688. 5660
X 689. 6152
X 690. 6542
X 691. 7387
X 692. 7758
X 693. 8024
X 694. 8253
X 695. 8489
X 696. 1297
X 697. 3760
X 698. 5943
X 699. 7346
X 700. 8640
X 701. 9693
X 702. 4362
X 703. 1321
X 704. 5644
X 705. 5646
X 706. 8244
X 707. 1779
X 708. 2002
X 709. 4657
X 710. 6577
X 711. 6618
X 712. 6655
X 713. 16
X 714. 68
X 715. 1381
X 716. 2600
X 717. 2735
X 718. 3113
X 719. 4015
X 720. 4118
X 721. 5188
X 722. 5597
X 723. 6737
X 724. 7614
X 725. 7940
X 726. 9112
X 727. 9334
X 728. 10080
X 729. 10090
X 730. 10260
X 731. 10429
X 732. 10671
X 733. 10802
X 734. 11095
X 735. 11231
X 736. 1334
X 737. 3057
X 738. 4704
X 739. 1080
X 740. 4723
X 741. 5636
X 742. 6521
X 743. 7097
X 744. 7184
X 745. 9210
X 746. 9790
X 747. 9853
X 748. 33
X 749. 2124
X 750. 2982
X 751. 3235
X 752. 5023
X 753. 5881
X 754. 6027
X 755. 6444
X 756. 6588
X 757. 6766
X 758. 6884
X 759. 7438
X 760. 7469
X 761. 7972
X 762. 8563
X 763. 9335
X 764. 10319
X 765. 10980
X 766. 11066
X 767. 11122
X 768. 263
X 769. 1511
X 770. 1602
X 771. 1714
X 772. 8031
X 773. 8203
X 774. 10167
X 775. 10776
X 776. 10902
X 777. 11072
X 778. 804
X 779. 861
X 780. 1559
X 781. 2318
X 782. 2535
X 783. 4080
X 784. 4217
X 785. 5974
X 786. 8683
X 787. 8825
X 788. 9703
X 789. 9947
X 790. 10764
X 791. 954
X 792. 11397
X 793. 133
X 794. 147
X 795. 158
X 796. 395
X 797. 1586
X 798. 1798
X 799. 2205
X 800. 2246
X 801. 2374
X 802. 2613
X 803. 2673
X 804. 2675
X 805. 2692
X 806. 2695
X 807. 2921
X 808. 2943
X 809. 2944
X 810. 2947
X 811. 3050
X 812. 3339
X 813. 3447
X 814. 3725
X 815. 3937
X 816. 4093
X 817. 4499
X 818. 4673
X 819. 5130
X 820. 5494
X 821. 5593
X 822. 5832
X 823. 6018
X 824. 6397
X 825. 6800
X 826. 6846
X 827. 6879
X 828. 7285
X 829. 8006
X 830. 8275
X 831. 8565
X 832. 9189
X 833. 9562
X 834. 9588
X 835. 10023
X 836. 10178
X 837. 10254
X 838. 10258
X 839. 10410
X 840. 10494
X 841. 10934
X 842. 11173
X 843. 11247
X 844. 736
X 845. 1484
X 846. 1891
X 847. 2452
X 848. 2981
X 849. 3375
X 850. 3376
X 851. 3595
X 852. 5434
X 853. 8202
X 854. 8804
X 855. 9414
X 856. 11184
X 857. 9843
X 858. 7864
X 859. 3001
X 860. 3881
X 861. 4720
X 862. 5039
X 863. 5355
X 864. 5615
  865. 6909
X 866. 7295
X 867. 9684
X 868. 202
X 869. 2296
X 870. 3720
X 871. 3748
X 872. 4313
X 873. 4637
X 874. 4705
X 875. 4761
X 876. 5437
X 877. 6408
X 878. 6651
X 879. 7578
X 880. 8503
X 881. 10578
X 882. 3708
X 883. 5969
X 884. 7211
X 885. 8579
X 886. 7145
X 887. 7284
X 888. 8329
X 889. 422
X 890. 955
X 891. 1183
X 892. 1718
X 893. 5012
X 894. 5357
X 895. 10559
X 896. 10603
X 897. 5241
X 898. 6340
X 899. 6702
X 900. 8623
X 901. 502
X 902. 1458
X 903. 1752
X 904. 8201
X 905. 9634
X 906. 10157
X 907. 10231
X 908. 10428
X 909. 10483
X 910. 10805
X 911. 11399
X 912. 65
X 913. 351
